2020-05-30 11:40:43,950 [  99153]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'javafx.id.name'; old = -1, new = 2 
2020-05-30 11:40:43,956 [  99159]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'javafx.custom.component'; old = -1, new = 1 
2020-05-30 11:40:43,966 [  99169]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'javafx.stylesheets.name'; old = -1, new = 5 
2020-05-30 11:40:43,966 [  99169]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'com.intellij.uiDesigner.FormClassIndex'; old = -1, new = 0 
2020-05-30 11:40:43,966 [  99169]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'IdeaPluginRegistrationIndex'; old = -1, new = 3 
2020-05-30 11:40:43,985 [  99188]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'PluginIdModuleIndex'; old = -1, new = 1 
2020-05-30 11:40:43,985 [  99188]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'PluginIdDependenciesIndex'; old = -1, new = 1 
2020-05-30 11:40:44,000 [  99203]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'devkit.ExtensionPointIndex'; old = -1, new = 0 
2020-05-30 11:40:44,000 [  99203]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'VtlFileIndex'; old = -1, new = 1 
2020-05-30 11:40:44,016 [  99219]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.cucumber.java8.step'; old = -1, new = 4097 
2020-05-30 11:40:44,028 [  99231]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'groovy.cucumber.step'; old = -1, new = 6 
2020-05-30 11:40:44,028 [  99231]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'editorconfig.index.name'; old = -1, new = 5 
2020-05-30 11:40:44,044 [  99247]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'yaml.keys.name'; old = -1, new = 1 
2020-05-30 11:40:44,059 [  99262]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.test.names'; old = -1, new = 22 
